ID,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribed
26725,-0.1,93.2,-42.0,4.0760000000000005,no
26742,-0.1,93.2,-42.0,4.0760000000000005,no
26746,-0.1,93.2,-42.0,4.0760000000000005,no
26748,-0.1,93.2,-42.0,4.0760000000000005,no
26756,-0.1,93.2,-42.0,4.0760000000000005,no
26758,-0.1,93.2,-42.0,4.0760000000000005,no
26760,-0.1,93.2,-42.0,4.0760000000000005,no
26764,-0.1,93.2,-42.0,4.0760000000000005,no
26765,-0.1,93.2,-42.0,4.0760000000000005,no
26780,-0.1,93.2,-42.0,4.0760000000000005,no
26790,-0.1,93.2,-42.0,4.0760000000000005,no
26798,-0.1,93.2,-42.0,4.0760000000000005,no
26799,-0.1,93.2,-42.0,4.0760000000000005,no
26801,-0.1,93.2,-42.0,4.0760000000000005,no
26804,-0.1,93.2,-42.0,4.0760000000000005,no
26809,-0.1,93.2,-42.0,4.0760000000000005,no
26811,-0.1,93.2,-42.0,4.0760000000000005,no
26815,-0.1,93.2,-42.0,4.0760000000000005,no
26818,-0.1,93.2,-42.0,4.0760000000000005,no
26826,-0.1,93.2,-42.0,4.0760000000000005,no
26829,-0.1,93.2,-42.0,4.0760000000000005,no
26837,-0.1,93.2,-42.0,4.0760000000000005,no
26841,-0.1,93.2,-42.0,4.0760000000000005,no
26848,-0.1,93.2,-42.0,4.0760000000000005,no
26868,-0.1,93.2,-42.0,4.0760000000000005,no
26874,-0.1,93.2,-42.0,4.0760000000000005,no
26879,-0.1,93.2,-42.0,4.0760000000000005,no
26894,-0.1,93.2,-42.0,4.0760000000000005,no
26915,-0.1,93.2,-42.0,4.0760000000000005,no
26917,-0.1,93.2,-42.0,4.0760000000000005,no
26921,-0.1,93.2,-42.0,4.0760000000000005,no
26924,-0.1,93.2,-42.0,4.0760000000000005,no
26932,-0.1,93.2,-42.0,4.0760000000000005,no
26933,-0.1,93.2,-42.0,4.0760000000000005,yes
26941,-0.1,93.2,-42.0,4.0760000000000005,no
26942,-0.1,93.2,-42.0,4.0760000000000005,no
26943,-0.1,93.2,-42.0,4.0760000000000005,no
26952,-0.1,93.2,-42.0,4.0760000000000005,no
26972,-0.1,93.2,-42.0,4.0760000000000005,no
26973,-0.1,93.2,-42.0,4.0760000000000005,no
26975,-0.1,93.2,-42.0,4.0760000000000005,no
26982,-0.1,93.2,-42.0,4.0760000000000005,no
26993,-0.1,93.2,-42.0,4.0760000000000005,no
27002,-0.1,93.2,-42.0,4.021,no
27009,-0.1,93.2,-42.0,4.021,no
27013,-0.1,93.2,-42.0,4.021,no
27015,-0.1,93.2,-42.0,4.021,no
27018,-0.1,93.2,-42.0,4.021,no
27023,-0.1,93.2,-42.0,4.021,no
27035,-0.1,93.2,-42.0,4.021,no
27037,-0.1,93.2,-42.0,4.021,no
27049,-0.1,93.2,-42.0,4.021,no
27050,-0.1,93.2,-42.0,4.021,no
27052,-0.1,93.2,-42.0,4.021,no
27054,-0.1,93.2,-42.0,4.021,yes
27062,-0.1,93.2,-42.0,4.021,no
27063,-0.1,93.2,-42.0,4.021,no
27065,-0.1,93.2,-42.0,4.021,no
27072,-0.1,93.2,-42.0,4.021,no
27075,-0.1,93.2,-42.0,4.021,no
27076,-0.1,93.2,-42.0,4.021,no
27080,-0.1,93.2,-42.0,4.021,no
27083,-0.1,93.2,-42.0,4.021,yes
27087,-0.1,93.2,-42.0,4.021,no
27088,-0.1,93.2,-42.0,4.021,no
27096,-0.1,93.2,-42.0,4.021,no
27100,-0.1,93.2,-42.0,4.021,no
27104,-0.1,93.2,-42.0,4.021,yes
27109,-0.1,93.2,-42.0,4.021,no
27122,-0.1,93.2,-42.0,4.021,no
27131,-0.1,93.2,-42.0,4.021,no
27144,-0.1,93.2,-42.0,4.021,no
27146,-0.1,93.2,-42.0,4.021,no
27149,-0.1,93.2,-42.0,4.021,no
27151,-0.1,93.2,-42.0,4.021,yes
27158,-0.1,93.2,-42.0,4.021,no
27160,-0.1,93.2,-42.0,4.021,yes
27189,-0.1,93.2,-42.0,4.021,no
27190,-0.1,93.2,-42.0,4.021,no
27193,-0.1,93.2,-42.0,4.021,no
27194,-0.1,93.2,-42.0,4.021,no
27206,-0.1,93.2,-42.0,4.021,no
27207,-0.1,93.2,-42.0,4.021,no
27212,-0.1,93.2,-42.0,4.021,no
27214,-0.1,93.2,-42.0,4.021,no
27218,-0.1,93.2,-42.0,4.021,no
27221,-0.1,93.2,-42.0,4.021,no
27226,-0.1,93.2,-42.0,4.021,no
27228,-0.1,93.2,-42.0,4.021,no
27229,-0.1,93.2,-42.0,4.021,no
27234,-0.1,93.2,-42.0,4.021,no
27235,-0.1,93.2,-42.0,4.021,no
27241,-0.1,93.2,-42.0,4.021,no
27243,-0.1,93.2,-42.0,4.021,no
27246,-0.1,93.2,-42.0,4.021,no
27249,-0.1,93.2,-42.0,4.021,no
27254,-0.1,93.2,-42.0,4.021,no
27258,-0.1,93.2,-42.0,4.021,no
27262,-0.1,93.2,-42.0,4.021,no
27273,-0.1,93.2,-42.0,4.021,no
27278,-0.1,93.2,-42.0,4.021,no
27286,-0.1,93.2,-42.0,4.021,no
27297,-0.1,93.2,-42.0,4.021,no
27298,-0.1,93.2,-42.0,4.021,no
27303,-0.1,93.2,-42.0,4.021,no
27304,-0.1,93.2,-42.0,4.021,no
27312,-0.1,93.2,-42.0,4.021,no
27315,-0.1,93.2,-42.0,4.021,no
27316,-0.1,93.2,-42.0,4.021,no
27317,-0.1,93.2,-42.0,4.021,no
27323,-0.1,93.2,-42.0,4.021,no
27324,-0.1,93.2,-42.0,4.021,no
27325,-0.1,93.2,-42.0,4.021,no
27330,-0.1,93.2,-42.0,4.021,no
27333,-0.1,93.2,-42.0,4.021,no
27340,-0.1,93.2,-42.0,4.021,no
27345,-0.1,93.2,-42.0,4.021,no
27350,-0.1,93.2,-42.0,4.021,no
27351,-0.1,93.2,-42.0,4.021,no
27355,-0.1,93.2,-42.0,4.021,no
27356,-0.1,93.2,-42.0,4.021,no
27368,-0.1,93.2,-42.0,4.021,no
27369,-0.1,93.2,-42.0,4.021,no
27373,-0.1,93.2,-42.0,4.021,no
27378,-0.1,93.2,-42.0,4.021,no
27387,-0.1,93.2,-42.0,4.021,no
27390,-0.1,93.2,-42.0,4.021,no
27393,-0.1,93.2,-42.0,4.021,no
27396,-0.1,93.2,-42.0,4.021,no
27401,-0.1,93.2,-42.0,4.021,no
27412,-0.1,93.2,-42.0,4.021,no
27416,-0.1,93.2,-42.0,4.021,no
27418,-0.1,93.2,-42.0,4.021,no
27423,-0.1,93.2,-42.0,4.021,no
27431,-0.1,93.2,-42.0,4.021,no
27443,-0.1,93.2,-42.0,4.021,no
27448,-0.1,93.2,-42.0,4.021,no
27454,-0.1,93.2,-42.0,4.021,no
27456,-0.1,93.2,-42.0,4.021,no
27463,-0.1,93.2,-42.0,4.021,no
27467,-0.1,93.2,-42.0,4.021,no
27469,-0.1,93.2,-42.0,4.021,yes
27473,-0.1,93.2,-42.0,4.021,no
27474,-0.1,93.2,-42.0,4.021,no
27475,-0.1,93.2,-42.0,4.021,no
27478,-0.1,93.2,-42.0,4.021,no
27482,-0.1,93.2,-42.0,4.021,no
27484,-0.1,93.2,-42.0,4.021,no
27487,-0.1,93.2,-42.0,4.021,no
27493,-0.1,93.2,-42.0,4.021,no
27497,-0.1,93.2,-42.0,4.021,no
27504,-0.1,93.2,-42.0,4.021,no
27505,-0.1,93.2,-42.0,4.021,no
27512,-0.1,93.2,-42.0,4.021,no
27514,-0.1,93.2,-42.0,4.021,no
27525,-0.1,93.2,-42.0,4.021,no
27536,-0.1,93.2,-42.0,4.021,no
27549,-0.1,93.2,-42.0,4.021,no
27550,-0.1,93.2,-42.0,4.021,no
27552,-0.1,93.2,-42.0,4.021,no
27553,-0.1,93.2,-42.0,4.021,no
27558,-0.1,93.2,-42.0,4.021,no
27566,-0.1,93.2,-42.0,4.021,no
27582,-0.1,93.2,-42.0,4.021,no
27586,-0.1,93.2,-42.0,4.021,no
27593,-0.1,93.2,-42.0,4.021,no
27595,-0.1,93.2,-42.0,4.021,no
27607,-0.1,93.2,-42.0,4.021,no
27608,-0.1,93.2,-42.0,4.021,no
27610,-0.1,93.2,-42.0,4.021,no
27611,-0.1,93.2,-42.0,4.021,no
27615,-0.1,93.2,-42.0,4.021,no
27619,-0.1,93.2,-42.0,4.021,no
27620,-0.1,93.2,-42.0,4.021,no
27627,-0.1,93.2,-42.0,4.021,no
27629,-0.1,93.2,-42.0,4.021,no
27634,-0.1,93.2,-42.0,4.021,no
27641,-0.1,93.2,-42.0,4.021,no
27642,-0.1,93.2,-42.0,4.021,no
27654,-0.1,93.2,-42.0,4.021,no
27658,-0.1,93.2,-42.0,4.021,no
27665,-0.1,93.2,-42.0,4.021,no
27666,-0.1,93.2,-42.0,4.021,no
27674,-0.1,93.2,-42.0,4.021,no
27681,-0.2,92.756,-45.9,3.743,no
27695,-1.8,92.843,-50.0,1.811,no
27738,-1.8,92.843,-50.0,1.757,yes
27764,-1.8,92.843,-50.0,1.726,yes
27768,-1.8,92.843,-50.0,1.726,yes
27773,-1.8,92.843,-50.0,1.703,no
27776,-1.8,92.843,-50.0,1.703,no
27778,-1.8,92.843,-50.0,1.6869999999999998,yes
27780,-1.8,92.843,-50.0,1.6869999999999998,no
27791,-1.8,92.843,-50.0,1.6869999999999998,no
27804,-1.8,92.843,-50.0,1.663,no
27832,-1.8,92.843,-50.0,1.64,yes
27837,-1.8,92.843,-50.0,1.629,no
27838,-1.8,92.843,-50.0,1.629,no
27840,-1.8,92.843,-50.0,1.629,no
27849,-1.8,92.843,-50.0,1.614,yes
27867,-1.8,92.843,-50.0,1.602,yes
27878,-1.8,92.843,-50.0,1.56,yes
27900,-1.8,92.843,-50.0,1.538,no
27902,-1.8,92.843,-50.0,1.538,no
27916,-1.8,92.843,-50.0,1.531,yes
27947,-1.8,92.843,-50.0,1.52,no
27967,-1.8,92.843,-50.0,1.51,no
27983,-1.8,93.075,-47.1,1.4980000000000002,yes
27986,-1.8,93.075,-47.1,1.4980000000000002,no
27990,-1.8,93.075,-47.1,1.4980000000000002,no
27991,-1.8,93.075,-47.1,1.4980000000000002,no
27996,-1.8,93.075,-47.1,1.4980000000000002,no
27999,-1.8,93.075,-47.1,1.4980000000000002,no
28001,-1.8,93.075,-47.1,1.4980000000000002,no
28012,-1.8,93.075,-47.1,1.483,no
28014,-1.8,93.075,-47.1,1.483,no
28016,-1.8,93.075,-47.1,1.483,no
28019,-1.8,93.075,-47.1,1.483,no
28020,-1.8,93.075,-47.1,1.483,no
28021,-1.8,93.075,-47.1,1.483,no
28024,-1.8,93.075,-47.1,1.483,no
28030,-1.8,93.075,-47.1,1.483,no
28031,-1.8,93.075,-47.1,1.483,no
28032,-1.8,93.075,-47.1,1.483,no
28035,-1.8,93.075,-47.1,1.483,no
28040,-1.8,93.075,-47.1,1.483,no
28042,-1.8,93.075,-47.1,1.483,no
28049,-1.8,93.075,-47.1,1.483,no
28055,-1.8,93.075,-47.1,1.483,no
28059,-1.8,93.075,-47.1,1.479,no
28060,-1.8,93.075,-47.1,1.479,no
28062,-1.8,93.075,-47.1,1.479,no
28064,-1.8,93.075,-47.1,1.479,no
28068,-1.8,93.075,-47.1,1.479,yes
28069,-1.8,93.075,-47.1,1.479,no
28073,-1.8,93.075,-47.1,1.479,no
28074,-1.8,93.075,-47.1,1.479,no
28075,-1.8,93.075,-47.1,1.479,no
28076,-1.8,93.075,-47.1,1.479,no
28080,-1.8,93.075,-47.1,1.479,no
28081,-1.8,93.075,-47.1,1.479,no
28086,-1.8,93.075,-47.1,1.479,no
28089,-1.8,93.075,-47.1,1.479,no
28092,-1.8,93.075,-47.1,1.479,no
28093,-1.8,93.075,-47.1,1.479,no
28098,-1.8,93.075,-47.1,1.479,no
28101,-1.8,93.075,-47.1,1.479,no
28105,-1.8,93.075,-47.1,1.479,no
28106,-1.8,93.075,-47.1,1.479,no
28108,-1.8,93.075,-47.1,1.479,no
28109,-1.8,93.075,-47.1,1.479,no
28112,-1.8,93.075,-47.1,1.479,no
28114,-1.8,93.075,-47.1,1.479,yes
28119,-1.8,93.075,-47.1,1.466,no
28121,-1.8,93.075,-47.1,1.466,no
28122,-1.8,93.075,-47.1,1.466,no
28123,-1.8,93.075,-47.1,1.466,yes
28129,-1.8,93.075,-47.1,1.466,no
28130,-1.8,93.075,-47.1,1.466,no
28132,-1.8,93.075,-47.1,1.466,yes
28133,-1.8,93.075,-47.1,1.466,no
28140,-1.8,93.075,-47.1,1.466,no
28141,-1.8,93.075,-47.1,1.466,no
28145,-1.8,93.075,-47.1,1.466,no
28147,-1.8,93.075,-47.1,1.466,no
28148,-1.8,93.075,-47.1,1.466,no
28159,-1.8,93.075,-47.1,1.466,no
28165,-1.8,93.075,-47.1,1.466,no
28167,-1.8,93.075,-47.1,1.466,yes
28169,-1.8,93.075,-47.1,1.466,yes
28170,-1.8,93.075,-47.1,1.466,no
28174,-1.8,93.075,-47.1,1.466,no
28182,-1.8,93.075,-47.1,1.453,yes
28184,-1.8,93.075,-47.1,1.453,no
28187,-1.8,93.075,-47.1,1.453,no
28188,-1.8,93.075,-47.1,1.453,no
28189,-1.8,93.075,-47.1,1.453,no
28196,-1.8,93.075,-47.1,1.453,no
28197,-1.8,93.075,-47.1,1.453,no
28209,-1.8,93.075,-47.1,1.453,no
28213,-1.8,93.075,-47.1,1.453,no
28216,-1.8,93.075,-47.1,1.453,no
28218,-1.8,93.075,-47.1,1.453,no
28222,-1.8,93.075,-47.1,1.453,no
28223,-1.8,93.075,-47.1,1.453,yes
28227,-1.8,93.075,-47.1,1.453,no
28229,-1.8,93.075,-47.1,1.453,no
28232,-1.8,93.075,-47.1,1.453,no
28233,-1.8,93.075,-47.1,1.453,no
28235,-1.8,93.075,-47.1,1.453,no
28242,-1.8,93.075,-47.1,1.453,no
28243,-1.8,93.075,-47.1,1.453,no
28249,-1.8,93.075,-47.1,1.453,no
28253,-1.8,93.075,-47.1,1.453,no
28254,-1.8,93.075,-47.1,1.453,no
28266,-1.8,93.075,-47.1,1.445,no
28268,-1.8,93.075,-47.1,1.445,no
28269,-1.8,93.075,-47.1,1.445,no
28273,-1.8,93.075,-47.1,1.445,no
28283,-1.8,93.075,-47.1,1.445,no
28284,-1.8,93.075,-47.1,1.445,no
28287,-1.8,93.075,-47.1,1.445,no
28291,-1.8,93.075,-47.1,1.445,no
28292,-1.8,93.075,-47.1,1.445,no
28293,-1.8,93.075,-47.1,1.445,yes
28295,-1.8,93.075,-47.1,1.445,no
28296,-1.8,93.075,-47.1,1.445,yes
28298,-1.8,93.075,-47.1,1.445,no
28300,-1.8,93.075,-47.1,1.445,no
28318,-1.8,93.075,-47.1,1.445,no
28327,-1.8,93.075,-47.1,1.445,no
28329,-1.8,93.075,-47.1,1.445,no
28331,-1.8,93.075,-47.1,1.445,no
28334,-1.8,93.075,-47.1,1.445,no
28336,-1.8,93.075,-47.1,1.445,no
28355,-1.8,93.075,-47.1,1.445,no
28360,-1.8,93.075,-47.1,1.435,no
28361,-1.8,93.075,-47.1,1.435,no
28362,-1.8,93.075,-47.1,1.435,no
28371,-1.8,93.075,-47.1,1.435,no
28373,-1.8,93.075,-47.1,1.435,yes
28380,-1.8,93.075,-47.1,1.435,yes
28382,-1.8,93.075,-47.1,1.435,no
28384,-1.8,93.075,-47.1,1.435,no
28386,-1.8,93.075,-47.1,1.435,no
28391,-1.8,93.075,-47.1,1.435,no
28392,-1.8,93.075,-47.1,1.435,no
28393,-1.8,93.075,-47.1,1.435,no
28399,-1.8,93.075,-47.1,1.435,no
28401,-1.8,93.075,-47.1,1.435,no
28406,-1.8,93.075,-47.1,1.435,yes
28409,-1.8,93.075,-47.1,1.435,no
28410,-1.8,93.075,-47.1,1.435,no
28411,-1.8,93.075,-47.1,1.435,no
28412,-1.8,93.075,-47.1,1.435,no
28415,-1.8,93.075,-47.1,1.435,no
28419,-1.8,93.075,-47.1,1.435,no
28425,-1.8,93.075,-47.1,1.435,no
28430,-1.8,93.075,-47.1,1.435,no
28432,-1.8,93.075,-47.1,1.435,no
28433,-1.8,93.075,-47.1,1.435,no
28436,-1.8,93.075,-47.1,1.435,no
28437,-1.8,93.075,-47.1,1.435,yes
28438,-1.8,93.075,-47.1,1.435,no
28440,-1.8,93.075,-47.1,1.435,no
28448,-1.8,93.075,-47.1,1.423,no
28449,-1.8,93.075,-47.1,1.423,yes
28454,-1.8,93.075,-47.1,1.423,no
28457,-1.8,93.075,-47.1,1.423,no
28459,-1.8,93.075,-47.1,1.423,no
28464,-1.8,93.075,-47.1,1.423,no
28469,-1.8,93.075,-47.1,1.423,yes
28472,-1.8,93.075,-47.1,1.423,no
28474,-1.8,93.075,-47.1,1.423,no
28481,-1.8,93.075,-47.1,1.423,yes
28483,-1.8,93.075,-47.1,1.423,no
28507,-1.8,93.075,-47.1,1.423,yes
28509,-1.8,93.075,-47.1,1.423,no
28510,-1.8,93.075,-47.1,1.423,no
28515,-1.8,93.075,-47.1,1.423,no
28516,-1.8,93.075,-47.1,1.423,no
28525,-1.8,93.075,-47.1,1.423,no
28528,-1.8,93.075,-47.1,1.415,no
28535,-1.8,93.075,-47.1,1.415,no
28537,-1.8,93.075,-47.1,1.415,no
28538,-1.8,93.075,-47.1,1.415,yes
28540,-1.8,93.075,-47.1,1.415,yes
28543,-1.8,93.075,-47.1,1.415,yes
28545,-1.8,93.075,-47.1,1.415,yes
28547,-1.8,93.075,-47.1,1.415,no
28560,-1.8,93.075,-47.1,1.415,no
28565,-1.8,93.075,-47.1,1.415,no
28567,-1.8,93.075,-47.1,1.415,no
28568,-1.8,93.075,-47.1,1.415,no
28590,-1.8,93.075,-47.1,1.415,no
28594,-1.8,93.075,-47.1,1.415,no
28600,-1.8,93.075,-47.1,1.415,no
28609,-1.8,93.075,-47.1,1.415,no
28613,-1.8,93.075,-47.1,1.415,no
28614,-1.8,93.075,-47.1,1.415,yes
28618,-1.8,93.075,-47.1,1.415,no
28621,-1.8,93.075,-47.1,1.415,no
28622,-1.8,93.075,-47.1,1.415,no
28623,-1.8,93.075,-47.1,1.415,no
28634,-1.8,93.075,-47.1,1.41,no
28636,-1.8,93.075,-47.1,1.41,no
28640,-1.8,93.075,-47.1,1.41,no
28642,-1.8,93.075,-47.1,1.41,no
28644,-1.8,93.075,-47.1,1.41,no
28646,-1.8,93.075,-47.1,1.41,no
28650,-1.8,93.075,-47.1,1.41,no
28652,-1.8,93.075,-47.1,1.41,no
28654,-1.8,93.075,-47.1,1.41,no
28655,-1.8,93.075,-47.1,1.41,no
28657,-1.8,93.075,-47.1,1.41,no
28662,-1.8,93.075,-47.1,1.41,no
28663,-1.8,93.075,-47.1,1.41,no
28667,-1.8,93.075,-47.1,1.41,no
28669,-1.8,93.075,-47.1,1.41,no
28671,-1.8,93.075,-47.1,1.41,no
28674,-1.8,93.075,-47.1,1.41,no
28676,-1.8,93.075,-47.1,1.41,yes
28677,-1.8,93.075,-47.1,1.41,no
28682,-1.8,93.075,-47.1,1.41,no
28685,-1.8,93.075,-47.1,1.41,no
28687,-1.8,93.075,-47.1,1.41,no
28688,-1.8,93.075,-47.1,1.41,no
28689,-1.8,93.075,-47.1,1.41,no
28695,-1.8,93.075,-47.1,1.41,no
28696,-1.8,93.075,-47.1,1.41,yes
28698,-1.8,93.075,-47.1,1.41,no
28703,-1.8,93.075,-47.1,1.41,no
28706,-1.8,93.075,-47.1,1.41,no
28709,-1.8,93.075,-47.1,1.41,no
28710,-1.8,93.075,-47.1,1.41,no
28711,-1.8,93.075,-47.1,1.41,no
28721,-1.8,93.075,-47.1,1.41,no
28723,-1.8,93.075,-47.1,1.41,no
28728,-1.8,93.075,-47.1,1.41,no
28729,-1.8,93.075,-47.1,1.41,no
28735,-1.8,93.075,-47.1,1.41,no
28740,-1.8,93.075,-47.1,1.41,no
28744,-1.8,93.075,-47.1,1.41,no
28746,-1.8,93.075,-47.1,1.41,no
28750,-1.8,93.075,-47.1,1.41,no
28753,-1.8,93.075,-47.1,1.41,no
28759,-1.8,93.075,-47.1,1.41,no
28760,-1.8,93.075,-47.1,1.41,no
28763,-1.8,93.075,-47.1,1.41,no
28764,-1.8,93.075,-47.1,1.41,no
28769,-1.8,93.075,-47.1,1.41,no
28782,-1.8,93.075,-47.1,1.41,no
28784,-1.8,93.075,-47.1,1.41,no
28787,-1.8,93.075,-47.1,1.41,no
28790,-1.8,93.075,-47.1,1.41,no
28794,-1.8,93.075,-47.1,1.41,no
28795,-1.8,93.075,-47.1,1.41,no
28797,-1.8,93.075,-47.1,1.41,no
28798,-1.8,93.075,-47.1,1.41,no
28801,-1.8,93.075,-47.1,1.41,no
28805,-1.8,93.075,-47.1,1.41,yes
28808,-1.8,93.075,-47.1,1.41,no
28809,-1.8,93.075,-47.1,1.41,no
28814,-1.8,93.075,-47.1,1.41,no
28815,-1.8,93.075,-47.1,1.41,no
28816,-1.8,93.075,-47.1,1.41,no
28817,-1.8,93.075,-47.1,1.41,no
28824,-1.8,93.075,-47.1,1.41,no
28825,-1.8,93.075,-47.1,1.41,no
28826,-1.8,93.075,-47.1,1.41,no
28827,-1.8,93.075,-47.1,1.41,no
28829,-1.8,93.075,-47.1,1.41,no
28830,-1.8,93.075,-47.1,1.41,no
28833,-1.8,93.075,-47.1,1.41,no
28843,-1.8,93.075,-47.1,1.41,no
28844,-1.8,93.075,-47.1,1.41,no
28859,-1.8,93.075,-47.1,1.41,no
28864,-1.8,93.075,-47.1,1.41,no
28866,-1.8,93.075,-47.1,1.41,no
28868,-1.8,93.075,-47.1,1.41,no
28869,-1.8,93.075,-47.1,1.41,no
28870,-1.8,93.075,-47.1,1.41,yes
28871,-1.8,93.075,-47.1,1.41,no
28872,-1.8,93.075,-47.1,1.41,no
28874,-1.8,93.075,-47.1,1.41,no
28875,-1.8,93.075,-47.1,1.41,no
28878,-1.8,93.075,-47.1,1.41,yes
28880,-1.8,93.075,-47.1,1.405,no
28884,-1.8,93.075,-47.1,1.405,no
28886,-1.8,93.075,-47.1,1.405,no
28888,-1.8,93.075,-47.1,1.405,no
28892,-1.8,93.075,-47.1,1.405,no
28899,-1.8,93.075,-47.1,1.405,no
28910,-1.8,93.075,-47.1,1.405,no
28915,-1.8,93.075,-47.1,1.405,no
28917,-1.8,93.075,-47.1,1.405,no
28918,-1.8,93.075,-47.1,1.405,no
28920,-1.8,93.075,-47.1,1.405,no
28921,-1.8,93.075,-47.1,1.405,no
28926,-1.8,93.075,-47.1,1.405,no
28927,-1.8,93.075,-47.1,1.405,no
28928,-1.8,93.075,-47.1,1.405,no
28935,-1.8,93.075,-47.1,1.405,no
28937,-1.8,93.075,-47.1,1.405,no
28941,-1.8,93.075,-47.1,1.405,no
28944,-1.8,93.075,-47.1,1.405,no
28946,-1.8,93.075,-47.1,1.405,no
28950,-1.8,93.075,-47.1,1.405,no
28952,-1.8,93.075,-47.1,1.405,no
28955,-1.8,93.075,-47.1,1.405,no
28957,-1.8,93.075,-47.1,1.405,no
28959,-1.8,93.075,-47.1,1.405,no
28962,-1.8,93.075,-47.1,1.405,no
28964,-1.8,93.075,-47.1,1.405,no
28966,-1.8,93.075,-47.1,1.405,no
28969,-1.8,93.075,-47.1,1.405,no
28971,-1.8,93.075,-47.1,1.405,no
28972,-1.8,93.075,-47.1,1.405,no
28975,-1.8,93.075,-47.1,1.405,yes
28978,-1.8,93.075,-47.1,1.405,no
28983,-1.8,93.075,-47.1,1.405,no
28984,-1.8,93.075,-47.1,1.405,no
28990,-1.8,93.075,-47.1,1.405,yes
28993,-1.8,93.075,-47.1,1.405,no
28995,-1.8,93.075,-47.1,1.405,no
28997,-1.8,93.075,-47.1,1.405,no
28998,-1.8,93.075,-47.1,1.405,no
29009,-1.8,93.075,-47.1,1.405,no
29013,-1.8,93.075,-47.1,1.405,no
29014,-1.8,93.075,-47.1,1.405,no
29017,-1.8,93.075,-47.1,1.405,no
29018,-1.8,93.075,-47.1,1.405,no
29021,-1.8,93.075,-47.1,1.405,no
29024,-1.8,93.075,-47.1,1.405,no
29025,-1.8,93.075,-47.1,1.405,no
29032,-1.8,93.075,-47.1,1.405,no
29036,-1.8,93.075,-47.1,1.405,no
29038,-1.8,93.075,-47.1,1.405,no
29039,-1.8,93.075,-47.1,1.405,no
29040,-1.8,93.075,-47.1,1.405,no
29041,-1.8,93.075,-47.1,1.405,no
29043,-1.8,93.075,-47.1,1.405,yes
29046,-1.8,93.075,-47.1,1.405,no
29047,-1.8,93.075,-47.1,1.405,no
29048,-1.8,93.075,-47.1,1.405,no
29049,-1.8,93.075,-47.1,1.405,no
29050,-1.8,93.075,-47.1,1.405,no
29051,-1.8,93.075,-47.1,1.405,yes
29054,-1.8,93.075,-47.1,1.405,no
29056,-1.8,93.075,-47.1,1.405,no
29059,-1.8,93.075,-47.1,1.405,no
29060,-1.8,93.075,-47.1,1.405,no
29065,-1.8,93.075,-47.1,1.405,no
29077,-1.8,93.075,-47.1,1.405,no
29081,-1.8,93.075,-47.1,1.405,no
29096,-1.8,93.075,-47.1,1.405,no
29097,-1.8,93.075,-47.1,1.405,yes
29099,-1.8,93.075,-47.1,1.405,no
29100,-1.8,93.075,-47.1,1.405,no
29102,-1.8,93.075,-47.1,1.405,no
29107,-1.8,93.075,-47.1,1.405,no
29108,-1.8,93.075,-47.1,1.405,no
29109,-1.8,93.075,-47.1,1.405,no
29113,-1.8,93.075,-47.1,1.405,no
29116,-1.8,93.075,-47.1,1.405,yes
29117,-1.8,93.075,-47.1,1.405,no
29118,-1.8,93.075,-47.1,1.405,no
29125,-1.8,93.075,-47.1,1.405,no
29126,-1.8,93.075,-47.1,1.405,yes
29131,-1.8,93.075,-47.1,1.405,no
29142,-1.8,93.075,-47.1,1.405,no
29144,-1.8,93.075,-47.1,1.405,no
29147,-1.8,93.075,-47.1,1.405,no
29154,-1.8,93.075,-47.1,1.405,no
29155,-1.8,93.075,-47.1,1.405,no
29156,-1.8,93.075,-47.1,1.405,no
29160,-1.8,93.075,-47.1,1.405,no
29162,-1.8,93.075,-47.1,1.405,no
29166,-1.8,93.075,-47.1,1.405,yes
29174,-1.8,93.075,-47.1,1.405,no
29177,-1.8,93.075,-47.1,1.405,no
29178,-1.8,93.075,-47.1,1.405,no
29179,-1.8,93.075,-47.1,1.405,no
29180,-1.8,93.075,-47.1,1.405,yes
29183,-1.8,93.075,-47.1,1.405,no
29184,-1.8,93.075,-47.1,1.405,no
29185,-1.8,93.075,-47.1,1.405,no
29194,-1.8,93.075,-47.1,1.405,no
29199,-1.8,93.075,-47.1,1.405,no
29201,-1.8,93.075,-47.1,1.405,no
29204,-1.8,93.075,-47.1,1.405,no
29211,-1.8,93.075,-47.1,1.405,no
29217,-1.8,93.075,-47.1,1.405,no
29219,-1.8,93.075,-47.1,1.405,no
29221,-1.8,93.075,-47.1,1.405,no
29222,-1.8,93.075,-47.1,1.405,no
29234,-1.8,93.075,-47.1,1.405,no
29235,-1.8,93.075,-47.1,1.405,no
29236,-1.8,93.075,-47.1,1.405,no
29240,-1.8,93.075,-47.1,1.405,no
29241,-1.8,93.075,-47.1,1.405,no
29244,-1.8,93.075,-47.1,1.405,no
29246,-1.8,93.075,-47.1,1.405,no
29253,-1.8,93.075,-47.1,1.405,no
29268,-1.8,93.075,-47.1,1.405,no
29269,-1.8,93.075,-47.1,1.405,no
29270,-1.8,93.075,-47.1,1.405,no
29273,-1.8,93.075,-47.1,1.405,no
29274,-1.8,93.075,-47.1,1.405,no
29278,-1.8,93.075,-47.1,1.405,no
29285,-1.8,93.075,-47.1,1.405,no
29288,-1.8,93.075,-47.1,1.405,no
29291,-1.8,93.075,-47.1,1.405,no
