ID,age,job,marital,education,default,housing,loan,previous
26798,53,admin.,divorced,high.school,no,yes,no,1
26799,53,self-employed,single,university.degree,no,no,yes,1
26801,49,services,married,basic.4y,no,no,no,1
26804,38,entrepreneur,married,university.degree,no,yes,no,1
26809,30,technician,single,professional.course,no,yes,no,1
26811,44,self-employed,married,basic.9y,no,yes,no,1
26815,50,blue-collar,married,professional.course,no,no,no,1
26818,30,technician,single,university.degree,no,no,yes,1
26826,29,admin.,single,university.degree,no,yes,yes,1
26829,36,services,married,high.school,no,yes,no,1
26837,33,admin.,single,university.degree,no,no,no,1
26841,57,management,married,professional.course,,yes,no,1
26848,33,admin.,divorced,university.degree,no,yes,no,1
26868,29,admin.,single,university.degree,no,yes,no,1
26874,31,management,single,university.degree,no,no,no,1
26879,45,management,single,basic.9y,no,yes,no,1
26894,29,admin.,single,university.degree,no,yes,no,1
26915,30,admin.,married,high.school,no,no,no,1
26917,55,management,divorced,university.degree,no,no,no,1
26921,30,services,married,high.school,no,yes,yes,1
26924,32,admin.,single,university.degree,no,no,yes,1
26932,35,blue-collar,divorced,basic.4y,no,no,no,1
26933,34,admin.,divorced,university.degree,no,no,no,1
26941,33,admin.,single,university.degree,no,yes,yes,1
26942,32,blue-collar,married,basic.4y,,yes,no,1
26943,30,blue-collar,single,high.school,no,no,no,1
26952,41,admin.,divorced,university.degree,no,no,no,1
26972,36,management,married,university.degree,no,no,no,1
26973,40,entrepreneur,,high.school,no,yes,yes,1
26975,50,unemployed,,basic.9y,no,no,no,1
26982,45,technician,divorced,university.degree,no,yes,no,1
26993,42,management,married,high.school,no,yes,yes,1
27002,35,admin.,single,high.school,no,yes,no,1
27009,42,management,married,basic.6y,no,yes,yes,1
27013,37,blue-collar,married,basic.9y,no,yes,yes,1
27015,33,admin.,married,university.degree,no,yes,no,1
27018,46,admin.,single,high.school,no,yes,yes,1
27023,40,technician,single,university.degree,no,no,no,1
27035,32,admin.,single,university.degree,no,no,no,1
27037,45,admin.,divorced,professional.course,no,yes,no,1
27049,58,retired,married,professional.course,no,no,no,1
27050,49,management,married,university.degree,no,yes,no,1
27052,57,housemaid,married,basic.4y,no,yes,yes,1
27054,48,management,married,university.degree,no,no,yes,1
27062,29,technician,single,university.degree,no,yes,no,1
27063,51,self-employed,married,university.degree,,no,no,1
27065,57,admin.,divorced,university.degree,,no,no,1
27072,29,services,single,high.school,no,yes,no,1
27075,30,blue-collar,married,basic.9y,no,yes,no,1
27076,55,technician,married,professional.course,no,no,no,1
27080,31,blue-collar,married,basic.6y,no,no,no,1
27083,29,technician,single,professional.course,no,no,no,1
27087,47,self-employed,married,basic.9y,,yes,no,1
27088,37,admin.,married,professional.course,no,no,no,1
27096,29,admin.,single,professional.course,no,no,no,1
27100,58,admin.,married,university.degree,,no,no,1
27104,37,technician,divorced,high.school,no,no,no,1
27109,50,management,divorced,university.degree,no,yes,no,1
27122,48,blue-collar,married,basic.4y,,no,yes,1
27131,45,blue-collar,married,basic.9y,no,yes,no,1
27144,32,technician,single,university.degree,no,yes,no,1
27146,45,technician,single,university.degree,no,yes,no,1
27149,42,entrepreneur,married,university.degree,no,yes,no,1
27151,40,management,married,university.degree,no,yes,yes,1
27158,38,services,married,high.school,no,yes,no,1
27160,46,technician,divorced,university.degree,no,yes,no,1
27189,44,housemaid,married,high.school,no,no,no,1
27190,50,admin.,married,university.degree,no,yes,yes,1
27193,57,blue-collar,married,basic.9y,,yes,no,1
27194,44,services,married,high.school,,yes,no,1
27206,37,management,married,university.degree,no,yes,no,1
27207,40,management,married,university.degree,no,yes,no,1
27212,40,management,married,high.school,no,no,yes,1
27214,52,unemployed,married,university.degree,no,no,no,1
27218,41,technician,married,university.degree,no,yes,yes,1
27221,52,services,married,basic.9y,,yes,no,1
27226,49,technician,married,basic.4y,no,no,no,1
27228,57,management,married,university.degree,no,yes,yes,1
27229,49,self-employed,married,university.degree,,yes,no,1
27234,58,admin.,married,university.degree,no,no,no,1
27235,40,admin.,married,university.degree,no,no,no,1
27241,50,management,divorced,university.degree,no,no,no,1
27243,39,services,married,high.school,no,yes,no,1
27246,48,admin.,married,university.degree,no,yes,yes,1
27249,57,unemployed,married,university.degree,no,yes,yes,1
27254,29,technician,single,professional.course,no,yes,no,1
27258,45,admin.,divorced,university.degree,no,yes,no,1
27262,52,admin.,married,high.school,no,no,no,1
27273,49,blue-collar,married,basic.9y,no,yes,no,1
27278,47,technician,married,high.school,,yes,no,1
27286,44,blue-collar,married,basic.6y,no,yes,yes,1
27297,31,admin.,single,university.degree,no,no,no,1
27298,49,blue-collar,married,basic.6y,no,yes,no,1
27303,52,technician,married,basic.9y,no,no,no,1
27304,48,blue-collar,divorced,basic.4y,no,yes,no,1
27312,45,blue-collar,married,basic.9y,no,no,no,1
27315,56,unemployed,divorced,high.school,,yes,no,1
27316,52,technician,married,professional.course,no,yes,no,1
27317,35,admin.,divorced,university.degree,no,yes,no,1
27323,54,technician,married,high.school,,yes,no,1
27324,47,admin.,married,university.degree,no,yes,no,1
27325,31,services,married,high.school,no,yes,no,1
27330,40,technician,married,university.degree,no,no,no,1
27333,40,blue-collar,divorced,basic.4y,no,yes,no,1
27340,56,services,single,high.school,no,yes,no,1
27345,56,management,married,basic.9y,no,yes,yes,1
27350,56,services,married,basic.4y,,yes,yes,1
27351,50,management,married,professional.course,no,yes,no,1
27355,37,technician,single,professional.course,no,yes,no,1
27356,50,unemployed,married,professional.course,no,yes,no,1
27368,55,technician,married,professional.course,no,no,no,1
27369,36,admin.,married,basic.6y,no,yes,yes,1
27373,52,admin.,married,high.school,no,yes,yes,1
27378,32,admin.,married,university.degree,no,yes,no,1
27387,46,admin.,single,high.school,no,yes,no,1
27390,33,student,single,,no,yes,no,1
27393,50,entrepreneur,married,university.degree,no,no,no,1
27396,49,admin.,married,,no,no,no,1
27401,33,technician,single,high.school,no,yes,no,1
27412,33,admin.,married,university.degree,no,yes,no,1
27416,31,self-employed,single,university.degree,no,no,no,1
27418,40,technician,married,university.degree,no,yes,no,1
27423,57,services,married,,no,yes,no,1
27431,59,self-employed,married,professional.course,,no,no,1
27443,31,technician,married,university.degree,no,yes,no,1
27448,51,admin.,single,university.degree,,no,no,1
27454,47,technician,married,,,yes,no,1
27456,36,admin.,married,university.degree,no,yes,no,1
27463,52,admin.,married,high.school,no,yes,no,1
27467,46,unemployed,divorced,basic.4y,no,no,no,1
27469,39,admin.,single,,no,no,no,1
27473,34,admin.,single,university.degree,no,no,no,1
27474,51,technician,married,professional.course,no,yes,no,1
27475,51,admin.,married,university.degree,no,yes,yes,1
27478,41,technician,married,professional.course,no,yes,no,1
27482,43,technician,married,university.degree,no,no,yes,1
27484,50,technician,married,professional.course,no,no,no,1
27487,41,management,divorced,university.degree,no,no,no,1
27493,42,technician,single,professional.course,no,yes,no,1
27497,42,technician,divorced,professional.course,no,no,no,1
27504,39,management,married,high.school,no,no,no,1
27505,50,technician,married,university.degree,no,no,no,1
27512,30,entrepreneur,divorced,high.school,no,no,no,1
27514,57,management,married,university.degree,,yes,yes,1
27525,53,blue-collar,married,basic.4y,no,no,no,1
27536,30,student,single,university.degree,no,no,no,1
27549,59,admin.,married,university.degree,,no,no,1
27550,56,services,married,basic.4y,,yes,no,1
27552,51,blue-collar,married,basic.9y,no,no,no,1
27553,30,admin.,single,high.school,no,no,yes,1
27558,30,admin.,single,university.degree,no,no,no,1
27566,54,admin.,divorced,high.school,no,no,no,1
27582,57,self-employed,married,university.degree,no,yes,no,1
27586,41,technician,single,university.degree,no,no,no,1
27593,56,retired,married,basic.4y,no,no,no,1
27595,49,unemployed,single,high.school,no,yes,no,1
27607,29,admin.,single,university.degree,no,yes,no,1
27608,47,admin.,married,high.school,no,no,no,1
27610,48,admin.,divorced,university.degree,no,yes,no,1
27611,52,unemployed,married,university.degree,no,yes,no,1
27615,58,retired,divorced,professional.course,no,yes,no,1
27619,51,technician,married,professional.course,,no,no,1
27620,29,self-employed,single,university.degree,no,yes,no,1
27627,37,entrepreneur,married,university.degree,no,yes,no,1
27629,58,retired,married,professional.course,,no,no,1
27634,54,self-employed,married,university.degree,,no,no,1
27641,58,retired,married,professional.course,,yes,yes,1
27642,40,management,married,university.degree,no,no,no,1
27654,50,retired,single,university.degree,no,no,no,1
27658,50,admin.,divorced,university.degree,no,yes,no,2
27665,55,management,married,basic.9y,no,no,no,1
27666,48,admin.,married,university.degree,no,no,no,1
27674,34,admin.,married,university.degree,no,no,no,1
27681,39,housemaid,married,basic.4y,no,yes,no,1
27695,26,student,single,basic.9y,no,yes,yes,1
27738,23,admin.,single,university.degree,no,,,1
27764,38,technician,married,professional.course,no,yes,no,1
27768,38,technician,married,professional.course,no,yes,no,1
27773,32,management,single,university.degree,no,yes,no,1
27776,32,management,single,university.degree,no,no,no,1
27778,38,technician,married,university.degree,no,no,no,2
27780,73,retired,married,university.degree,no,yes,no,1
27791,38,technician,married,university.degree,no,yes,yes,1
27804,29,self-employed,married,university.degree,no,yes,yes,1
27832,30,student,single,high.school,no,no,no,2
27837,70,retired,married,basic.4y,no,yes,no,1
27838,70,retired,married,basic.4y,no,no,no,1
27840,30,admin.,married,university.degree,no,,,1
27849,33,admin.,single,university.degree,no,no,no,1
27867,33,blue-collar,single,high.school,no,yes,no,1
27878,31,admin.,divorced,university.degree,no,yes,yes,1
27900,36,management,married,university.degree,no,yes,no,1
27902,70,housemaid,married,basic.4y,no,no,no,1
27916,36,unemployed,married,university.degree,,,,1
27947,34,technician,single,university.degree,no,yes,no,1
27967,39,admin.,married,high.school,,yes,no,1
27983,49,admin.,married,basic.6y,no,yes,no,1
27986,40,blue-collar,single,basic.9y,no,no,no,1
27990,29,admin.,single,university.degree,no,no,no,1
27991,29,admin.,single,university.degree,no,yes,no,2
27996,32,blue-collar,married,basic.9y,no,no,no,1
27999,44,admin.,married,,no,no,no,1
28001,56,entrepreneur,divorced,university.degree,no,,,1
28012,38,admin.,divorced,basic.6y,,yes,no,1
28014,43,services,divorced,high.school,,yes,no,1
28016,38,services,married,basic.9y,no,yes,no,1
28019,41,blue-collar,married,basic.4y,,yes,yes,2
28020,34,technician,single,professional.course,no,no,no,1
28021,26,services,single,high.school,no,no,no,3
28024,39,blue-collar,married,basic.9y,no,no,no,1
28030,39,services,married,high.school,no,no,no,2
28031,28,technician,single,professional.course,no,yes,no,1
28032,55,blue-collar,divorced,basic.4y,,yes,no,1
28035,28,blue-collar,single,high.school,no,no,yes,1
28040,28,technician,single,professional.course,no,yes,no,2
28042,32,technician,single,university.degree,no,yes,no,1
28049,50,self-employed,single,basic.9y,no,no,no,1
28055,28,blue-collar,single,high.school,no,yes,no,1
28059,39,admin.,divorced,university.degree,no,no,no,1
28060,40,services,married,high.school,no,yes,no,1
28062,45,blue-collar,married,basic.4y,,yes,no,1
28064,49,self-employed,divorced,,,yes,no,1
28068,26,entrepreneur,single,high.school,no,yes,no,1
28069,26,entrepreneur,single,high.school,no,no,yes,1
28073,37,management,married,high.school,no,yes,no,2
28074,51,technician,divorced,professional.course,no,yes,no,1
28075,51,technician,divorced,professional.course,no,yes,yes,1
28076,40,services,married,high.school,no,yes,no,1
28080,39,entrepreneur,married,high.school,no,no,no,2
28081,44,services,married,high.school,no,yes,no,2
28086,55,retired,married,high.school,no,yes,no,1
28089,33,entrepreneur,married,high.school,no,yes,no,1
28092,56,management,married,university.degree,no,no,no,2
28093,54,housemaid,married,,no,yes,no,1
28098,32,services,married,high.school,no,no,no,1
28101,34,blue-collar,single,basic.9y,no,no,no,1
28105,37,admin.,married,high.school,no,yes,no,1
28106,32,blue-collar,married,basic.6y,no,yes,yes,1
28108,44,management,divorced,university.degree,no,no,no,1
28109,31,technician,single,high.school,no,yes,no,1
28112,47,blue-collar,married,basic.9y,no,no,yes,1
28114,41,admin.,married,basic.6y,no,no,no,1
28119,38,entrepreneur,married,professional.course,no,yes,yes,1
28121,42,management,married,,no,yes,no,1
28122,41,unemployed,married,basic.9y,no,no,yes,1
28123,50,management,divorced,university.degree,,no,no,1
28129,37,technician,divorced,basic.9y,no,yes,no,1
28130,38,admin.,single,high.school,no,yes,no,1
28132,53,blue-collar,married,basic.4y,,yes,no,1
28133,31,technician,married,professional.course,no,no,no,1
28140,55,technician,married,professional.course,no,no,no,1
28141,44,blue-collar,married,high.school,no,no,no,1
28145,46,services,divorced,high.school,no,no,no,1
28147,44,technician,married,,no,yes,no,1
28148,40,services,married,,,no,no,1
28159,55,technician,married,professional.course,no,yes,no,2
28165,40,services,married,high.school,no,no,no,1
28167,34,blue-collar,married,basic.9y,,yes,no,1
28169,37,blue-collar,married,basic.6y,no,yes,no,1
28170,38,blue-collar,married,basic.9y,no,no,no,1
28174,46,blue-collar,married,basic.9y,,yes,no,1
28182,43,blue-collar,married,basic.9y,,no,no,1
28184,35,admin.,married,high.school,no,no,no,1
28187,39,blue-collar,married,basic.4y,no,no,no,1
28188,35,blue-collar,married,basic.9y,no,no,no,1
28189,41,admin.,married,university.degree,no,yes,no,1
28196,45,services,married,professional.course,no,no,no,1
28197,40,self-employed,married,professional.course,,no,no,1
28209,31,blue-collar,married,basic.9y,,yes,no,1
28213,42,technician,divorced,professional.course,no,yes,no,1
28216,42,technician,divorced,professional.course,no,no,no,1
28218,28,student,single,university.degree,no,yes,no,2
28222,38,services,divorced,high.school,,yes,no,1
28223,31,blue-collar,married,basic.9y,no,no,no,1
28227,38,services,divorced,high.school,,no,no,1
28229,38,services,divorced,high.school,,yes,no,1
